country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","22-01-2026 19:00:00",28.4227,77.0667,PM2.5,256,500,404
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","22-01-2026 19:00:00",28.4227,77.0667,NO2,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","22-01-2026 19:00:00",28.4501238,77.0263051,CO,63,115,92
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","22-01-2026 19:00:00",29.695300,77.002700,SO2,6,6,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","22-01-2026 19:00:00",29.966942,76.875879,NH3,5,5,5
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","22-01-2026 19:00:00",29.966942,76.875879,SO2,2,18,10
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","22-01-2026 19:00:00",29.966942,76.875879,OZONE,3,59,44
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","22-01-2026 19:00:00",27.9002,76.9938,NO2,20,23,21
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","22-01-2026 19:00:00",27.9002,76.9938,CO,63,92,82
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","22-01-2026 19:00:00",28.360699,76.936090,PM2.5,142,500,310
India,Delhi,Delhi,"Narela, Delhi - DPCC","22-01-2026 19:00:00",28.822836,77.101981,CO,18,96,42
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","22-01-2026 19:00:00",28.567890,77.250515,CO,4,128,66
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","22-01-2026 19:00:00",28.530785,77.271255,PM2.5,257,414,350
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","22-01-2026 19:00:00",28.623763,77.287209,SO2,1,11,2
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","22-01-2026 19:00:00",28.623763,77.287209,CO,26,139,37
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","22-01-2026 19:00:00",23.020509,72.579261,PM10,121,193,165
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","22-01-2026 19:00:00",23.020509,72.579261,CO,17,68,31
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","22-01-2026 19:00:00",23.016834,72.625775,OZONE,2,128,85
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","22-01-2026 19:00:00",23.041137,72.456691,NO2,24,64,39
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","22-01-2026 19:00:00",23.041137,72.456691,OZONE,1,157,106
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-01-2026 19:00:00",12.733409,77.298051,PM10,22,116,79
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-01-2026 19:00:00",12.733409,77.298051,CO,10,42,21
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","22-01-2026 19:00:00",13.940000,75.555917,PM2.5,21,40,29
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","22-01-2026 19:00:00",13.377516,77.099072,NH3,6,6,6
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","22-01-2026 19:00:00",13.377516,77.099072,OZONE,23,23,23
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","22-01-2026 19:00:00",16.802639,75.722694,NO2,11,12,11
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-01-2026 19:00:00",16.7602,77.1428,PM2.5,59,153,88
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-01-2026 19:00:00",16.7602,77.1428,OZONE,18,20,18
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","22-01-2026 19:00:00",10.073232,76.302765,CO,10,76,59
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","22-01-2026 19:00:00",11.875000,75.373200,PM2.5,75,96,84
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","22-01-2026 19:00:00",28.52123,76.37138,NO2,10,12,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","22-01-2026 19:00:00",28.52123,76.37138,OZONE,38,40,39
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","22-01-2026 19:00:00",29.536400,75.015800,PM2.5,105,196,154
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","22-01-2026 19:00:00",29.536400,75.015800,PM10,104,135,121
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","22-01-2026 19:00:00",29.536400,75.015800,CO,35,90,51
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","22-01-2026 19:00:00",29.027200,77.062100,PM2.5,58,265,143
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-01-2026 19:00:00",30.943887,76.801991,NH3,1,8,3
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-01-2026 19:00:00",30.943887,76.801991,OZONE,10,123,90
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","22-01-2026 19:00:00",34.031606,75.009712,NO2,23,59,37
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","22-01-2026 19:00:00",28.360699,76.936090,SO2,5,15,11
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","22-01-2026 19:00:00",28.060249,76.113115,PM2.5,230,396,334
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","22-01-2026 19:00:00",28.1485564,77.3320667,PM2.5,76,99,92
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","22-01-2026 19:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","22-01-2026 19:00:00",28.1485564,77.3320667,CO,19,51,27
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","22-01-2026 19:00:00",30.7057778,76.8531805555555,CO,6,15,8
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","22-01-2026 19:00:00",29.432304,76.972765,PM2.5,101,330,221
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","22-01-2026 19:00:00",29.432304,76.972765,NO2,31,32,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","22-01-2026 19:00:00",29.432304,76.972765,SO2,18,19,19
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","22-01-2026 19:00:00",11.875000,75.373200,NO2,16,18,17
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","22-01-2026 19:00:00",11.875000,75.373200,CO,16,20,19
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","22-01-2026 19:00:00",8.5149093,76.9435879,PM2.5,41,83,56
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","22-01-2026 19:00:00",8.5149093,76.9435879,OZONE,10,52,31
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","22-01-2026 19:00:00",10.532400,76.215900,SO2,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","22-01-2026 19:00:00",10.532400,76.215900,CO,26,34,29
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","22-01-2026 19:00:00",23.264759,77.381568,PM2.5,55,170,89
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","22-01-2026 19:00:00",23.264759,77.381568,PM10,69,155,108
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","22-01-2026 19:00:00",34.066206,74.819820,OZONE,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","22-01-2026 19:00:00",23.80569,86.44268,PM10,80,307,144
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","22-01-2026 19:00:00",16.172806,75.659694,NO2,11,12,12
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","22-01-2026 19:00:00",15.888653,74.541751,PM10,34,116,74
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","22-01-2026 19:00:00",15.888653,74.541751,OZONE,19,20,19
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","22-01-2026 19:00:00",12.9352049,77.6814488,PM2.5,73,303,139
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","22-01-2026 19:00:00",12.917348,77.622813,NH3,3,5,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","22-01-2026 19:00:00",11.55358,76.55521,CO,17,120,23
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","22-01-2026 19:00:00",13.428828,77.731418,PM2.5,28,97,64
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","22-01-2026 19:00:00",13.428828,77.731418,SO2,40,65,48
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","22-01-2026 19:00:00",14.475800,75.905200,OZONE,19,21,20
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","22-01-2026 19:00:00",15.459706,75.008381,PM10,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","22-01-2026 19:00:00",17.336318,76.847397,NO2,12,22,16
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","22-01-2026 19:00:00",17.336318,76.847397,NH3,2,4,3
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","22-01-2026 19:00:00",15.347630,76.181767,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","22-01-2026 19:00:00",12.415911,75.735050,SO2,7,7,7
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","22-01-2026 19:00:00",12.21041,76.37376,NO2,8,26,16
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","22-01-2026 19:00:00",12.21041,76.37376,NH3,2,6,4
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",12.951913,77.539784,PM2.5,32,84,57
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",12.951913,77.539784,NH3,1,2,2
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",12.951913,77.539784,SO2,11,33,22
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",12.951913,77.539784,OZONE,14,35,30
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","22-01-2026 19:00:00",12.9756843,77.5660749,NO2,30,34,33
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-01-2026 19:00:00",13.029152,77.585901,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-01-2026 19:00:00",13.029152,77.585901,CO,9,94,22
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","22-01-2026 19:00:00",12.7816279,77.6299145,NO2,19,20,19
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",13.003872,77.664217,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","22-01-2026 19:00:00",13.003872,77.664217,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","22-01-2026 19:00:00",13.0270199,77.494094,SO2,6,19,10
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","22-01-2026 19:00:00",12.990328,77.5431385,NO2,17,18,18
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-01-2026 19:00:00",23.50016,80.23284,CO,18,125,32
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","22-01-2026 19:00:00",23.108440,77.511428,PM2.5,84,428,233
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","22-01-2026 19:00:00",23.108440,77.511428,CO,18,70,33
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","22-01-2026 19:00:00",22.624758,75.675238,NH3,2,3,2
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","22-01-2026 19:00:00",23.331731,75.045981,PM2.5,28,124,66
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","22-01-2026 19:00:00",23.331731,75.045981,PM10,74,150,106
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","22-01-2026 19:00:00",23.331731,75.045981,SO2,30,33,32
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","22-01-2026 19:00:00",23.838586,78.759431,PM2.5,32,82,46
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","22-01-2026 19:00:00",23.838586,78.759431,PM10,49,108,74
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","22-01-2026 19:00:00",23.838586,78.759431,SO2,6,14,9
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","22-01-2026 19:00:00",23.838586,78.759431,OZONE,42,92,76
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","22-01-2026 19:00:00",23.8640158,78.80289321,SO2,1,2,1
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","22-01-2026 19:00:00",24.58434363,80.8549414,PM2.5,49,51,50
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","22-01-2026 19:00:00",26.259242,78.216432,SO2,2,27,7
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","22-01-2026 19:00:00",26.200388,78.147714,NH3,7,7,7
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","22-01-2026 19:00:00",22.7289,75.8076,PM2.5,8,203,130
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","22-01-2026 19:00:00",22.4310,75.5213,PM10,74,147,101
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","22-01-2026 19:00:00",22.4310,75.5213,SO2,20,30,24
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","22-01-2026 19:00:00",22.4310,75.5213,OZONE,9,56,50
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-01-2026 19:00:00",22.7524,75.8872,NO2,41,84,67
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-01-2026 19:00:00",22.7524,75.8872,CO,8,36,24
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","22-01-2026 19:00:00",22.6780,75.8559,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","22-01-2026 19:00:00",22.6780,75.8559,CO,4,48,14
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","22-01-2026 19:00:00",23.264759,77.381568,OZONE,15,65,53
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","22-01-2026 19:00:00",23.210494,77.425409,PM2.5,63,243,122
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","22-01-2026 19:00:00",23.233584,77.400574,SO2,12,42,19
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","22-01-2026 19:00:00",23.233584,77.400574,OZONE,25,142,110
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","22-01-2026 19:00:00",23.81748678,79.446246,SO2,39,56,50
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","22-01-2026 19:00:00",22.9682591,76.064118,PM2.5,68,201,107
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","22-01-2026 19:00:00",26.203442,78.193251,OZONE,13,50,40
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","22-01-2026 19:00:00",26.259242,78.216432,PM10,85,427,199
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","22-01-2026 19:00:00",18.39963,76.57452,CO,18,51,28
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","22-01-2026 19:00:00",18.1023399,73.4783687,PM10,65,262,107
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","22-01-2026 19:00:00",18.1023399,73.4783687,CO,1,26,9
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","22-01-2026 19:00:00",19.053536,72.84643,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","22-01-2026 19:00:00",19.053536,72.84643,PM10,95,194,149
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","22-01-2026 19:00:00",19.053536,72.84643,NH3,1,41,15
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","22-01-2026 19:00:00",19.053536,72.84643,SO2,13,55,29
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","22-01-2026 19:00:00",19.065931,72.862131,PM2.5,73,291,158
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","22-01-2026 19:00:00",19.065931,72.862131,NH3,1,10,8
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","22-01-2026 19:00:00",22.7084,75.8815,NO2,33,53,46
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","22-01-2026 19:00:00",23.163174,79.973061,OZONE,4,24,19
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","22-01-2026 19:00:00",23.142888,79.916147,PM10,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","22-01-2026 19:00:00",23.168606,79.932247,NH3,2,3,2
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","22-01-2026 19:00:00",23.168606,79.932247,CO,2,126,48
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","22-01-2026 19:00:00",23.168606,79.932247,OZONE,2,249,87
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-01-2026 19:00:00",23.50016,80.23284,PM10,46,307,127
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-01-2026 19:00:00",23.50016,80.23284,NO2,12,73,42
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","22-01-2026 19:00:00",19.786089,72.757971,CO,12,86,30
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","22-01-2026 19:00:00",19.962900,79.298714,PM10,103,289,157
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","22-01-2026 19:00:00",19.962900,79.298714,NO2,30,52,37
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","22-01-2026 19:00:00",19.962900,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","22-01-2026 19:00:00",19.962900,79.298714,CO,24,176,48
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","22-01-2026 19:00:00",19.9775302,79.2337086,PM10,121,215,162
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","22-01-2026 19:00:00",21.001264,75.565602,PM2.5,55,485,149
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","22-01-2026 19:00:00",19.854616,75.905894,NO2,5,16,10
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","22-01-2026 19:00:00",19.25292,73.142019,PM2.5,46,286,144
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","22-01-2026 19:00:00",19.192056,72.9585188,SO2,12,54,22
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","22-01-2026 19:00:00",19.192056,72.9585188,CO,26,26,26
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","22-01-2026 19:00:00",16.6870449,74.2505872,PM10,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","22-01-2026 19:00:00",18.39963,76.57452,SO2,4,10,7
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","22-01-2026 19:00:00",24.58434363,80.8549414,OZONE,1,99,85
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","22-01-2026 19:00:00",23.1633321,75.800225,PM2.5,78,203,121
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","22-01-2026 19:00:00",20.9402359,77.7895248,NH3,2,3,3
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","22-01-2026 19:00:00",20.939198,77.765701,NO2,2,18,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","22-01-2026 19:00:00",20.939198,77.765701,SO2,40,55,45
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","22-01-2026 19:00:00",19.875620,75.387310,PM10,111,169,140
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","22-01-2026 19:00:00",19.863756,75.321188,PM10,80,131,103
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","22-01-2026 19:00:00",19.863756,75.321188,SO2,9,40,22
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","22-01-2026 19:00:00",19.16485,73.23409,NH3,4,8,6
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","22-01-2026 19:00:00",19.0243902,73.0406721,CO,4,70,26
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.008751,73.016620,NH3,5,5,5
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.0575752,73.0151367,PM2.5,40,325,178
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.0575752,73.0151367,PM10,37,220,144
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.0575752,73.0151367,NH3,13,13,13
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.0575752,73.0151367,CO,5,124,27
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.0630,73.1209,OZONE,10,53,32
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","22-01-2026 19:00:00",19.265594,76.761463,SO2,2,14,10
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","22-01-2026 19:00:00",19.265594,76.761463,CO,8,16,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","22-01-2026 19:00:00",19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","22-01-2026 19:00:00",18.63673,73.82487,NH3,6,17,10
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","22-01-2026 19:00:00",18.59051,73.77946,PM10,75,161,128
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","22-01-2026 19:00:00",19.23241,72.86895,PM10,82,145,116
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","22-01-2026 19:00:00",19.2243333,72.8658113,PM10,57,111,76
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","22-01-2026 19:00:00",19.2243333,72.8658113,OZONE,17,20,19
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","22-01-2026 19:00:00",18.9767,72.8380,PM2.5,76,216,139
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","22-01-2026 19:00:00",18.9767,72.8380,CO,41,111,54
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","22-01-2026 19:00:00",18.9767,72.8380,OZONE,1,44,37
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","22-01-2026 19:00:00",19.0364585,72.8954371,PM2.5,57,101,84
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","22-01-2026 19:00:00",19.0364585,72.8954371,NO2,28,101,62
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","22-01-2026 19:00:00",19.0364585,72.8954371,OZONE,1,68,58
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","22-01-2026 19:00:00",19.10078,72.87462,NO2,1,1,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","22-01-2026 19:00:00",20.021503,73.813844,PM2.5,45,87,66
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","22-01-2026 19:00:00",20.021503,73.813844,CO,66,101,70
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","22-01-2026 19:00:00",19.950220,73.731480,PM10,85,133,109
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","22-01-2026 19:00:00",19.950220,73.731480,SO2,17,22,19
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","22-01-2026 19:00:00",19.950220,73.731480,OZONE,7,62,53
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","22-01-2026 19:00:00",19.9591346,73.7788008,NH3,3,7,5
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","22-01-2026 19:00:00",19.9591346,73.7788008,SO2,3,7,5
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","22-01-2026 19:00:00",19.9591346,73.7788008,OZONE,4,48,44
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.1135051,73.008978,CO,18,20,20
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","22-01-2026 19:00:00",19.1135051,73.008978,OZONE,8,12,10
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","22-01-2026 19:00:00",19.04946,72.9230,CO,16,83,31
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","22-01-2026 19:00:00",19.083694,72.920967,PM2.5,90,173,125
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","22-01-2026 19:00:00",19.083694,72.920967,PM10,112,147,135
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","22-01-2026 19:00:00",19.205800,72.868200,NH3,3,3,3
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","22-01-2026 19:00:00",19.205800,72.868200,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","22-01-2026 19:00:00",19.205800,72.868200,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","22-01-2026 19:00:00",19.215859,72.831718,SO2,2,14,6
